노선id,노선번호,운행회차,회차,정류소번호명,정류소번호,정류소순번,정류소명,차량번호,운행출발일시,운행출발연월일시,하차일시,인원,누적인원
11110537,관악02,10,[10] 15:04,24_교수회관입구,24,357,교수회관입구,서울70사8904,15:04,2019-09-02 15:04,,0,274
11110537,관악02,10,[10] 15:04,25_관악사삼거리,25,358,관악사삼거리,서울70사8904,15:04,2019-09-02 15:04,2019-09-02 15:45,5,279
11110537,관악02,10,[10] 15:04,26_대학원생활관,26,359,대학원생활관,서울70사8904,15:04,2019-09-02 15:04,2019-09-02 15:46,1,280
11110537,관악02,10,[10] 15:04,27_노천강당,27,360,노천강당,서울70사8904,15:04,2019-09-02 15:04,2019-09-02 15:44,9,289
11110537,관악02,10,[10] 15:04,28_학부생활관,28,361,학부생활관,서울70사8904,15:04,2019-09-02 15:04,2019-09-02 15:47,2,291
11110537,관악02,10,[10] 15:04,29_BK국제관,29,362,BK국제관,서울70사8904,15:04,2019-09-02 15:04,,0,291
11110537,관악02,10,[10] 15:04,30_가족생활동,30,363,가족생활동,서울70사8904,15:04,2019-09-02 15:04,2019-09-02 15:48,1,292
11110537,관악02,10,[10] 15:04,31_호암교수회관,31,364,호암교수회관,서울70사8904,15:04,2019-09-02 15:04,,0,292
11110537,관악02,10,[10] 15:04,32_인헌아파트,32,365,인헌아파트,서울70사8904,15:04,2019-09-02 15:04,,0,292
11110537,관악02,10,[10] 15:04,33_서울과학전시관,33,366,서울과학전시관,서울70사8904,15:04,2019-09-02 15:04,,0,292
11110537,관악02,10,[10] 15:04,34_낙성대공원.관악복합평생교육센터,34,367,낙성대공원.관악복합평생교육센터,서울70사8904,15:04,2019-09-02 15:04,,0,292
11110537,관악02,10,[10] 15:04,35_낙성대현대아파트,35,368,낙성대현대아파트,서울70사8904,15:04,2019-09-02 15:04,,0,292
11110537,관악02,10,[10] 15:04,36_인헌초등학교,36,369,인헌초등학교,서울70사8904,15:04,2019-09-02 15:04,,0,292
11110537,관악02,10,[10] 15:04,37_낙성대입구,37,370,낙성대입구,서울70사8904,15:04,2019-09-02 15:04,,0,292
11110537,관악02,11,[11] 16:00,01_낙성대역,1,371,낙성대역,서울70사8904,16:00,2019-09-02 16:00,2019-09-02 16:00,9,301
11110537,관악02,11,[11] 16:00,02_낙성대입구,2,372,낙성대입구,서울70사8904,16:00,2019-09-02 16:00,,0,301
11110537,관악02,11,[11] 16:00,03_인헌초등학교,3,373,인헌초등학교,서울70사8904,16:00,2019-09-02 16:00,,0,301
11110537,관악02,11,[11] 16:00,04_낙성대현대아파트,4,374,낙성대현대아파트,서울70사8904,16:00,2019-09-02 16:00,2019-09-02 16:07,0,301
11110537,관악02,11,[11] 16:00,05_낙성대공원.관악복합평생교육센터,5,375,낙성대공원.관악복합평생교육센터,서울70사8904,16:00,2019-09-02 16:00,,0,301
11110537,관악02,11,[11] 16:00,06_서울과학전시관,6,376,서울과학전시관,서울70사8904,16:00,2019-09-02 16:00,,0,301
11110537,관악02,11,[11] 16:00,07_호암교수회관,7,377,호암교수회관,서울70사8904,16:00,2019-09-02 16:00,,0,301
11110537,관악02,11,[11] 16:00,08_인헌아파트,8,378,인헌아파트,서울70사8904,16:00,2019-09-02 16:00,,0,301
11110537,관악02,11,[11] 16:00,09_교수아파트,9,379,교수아파트,서울70사8904,16:00,2019-09-02 16:00,,0,301
11110537,관악02,11,[11] 16:00,10_가족생활동,10,380,가족생활동,서울70사8904,16:00,2019-09-02 16:00,,0,301
11110537,관악02,11,[11] 16:00,11_서울대후문.연구공원,11,381,서울대후문.연구공원,서울70사8904,16:00,2019-09-02 16:00,,0,301
11110537,관악02,11,[11] 16:00,12_학부생활관,12,382,학부생활관,서울70사8904,16:00,2019-09-02 16:00,,0,301
11110537,관악02,11,[11] 16:00,13_대학원생활관,13,383,대학원생활관,서울70사8904,16:00,2019-09-02 16:00,,0,301
11110537,관악02,11,[11] 16:00,14_기숙사삼거리,14,384,기숙사삼거리,서울70사8904,16:00,2019-09-02 16:00,,0,301
11110537,관악02,11,[11] 16:00,15_공동기기원,15,385,공동기기원,서울70사8904,16:00,2019-09-02 16:00,,0,301
11110537,관악02,11,[11] 16:00,16_유전공학연구소.반도체공동연구소,16,386,유전공학연구소.반도체공동연구소,서울70사8904,16:00,2019-09-02 16:00,,0,301
11110537,관악02,11,[11] 16:00,17_에너지자원연구소,17,387,에너지자원연구소,서울70사8904,16:00,2019-09-02 16:00,,0,301
11110537,관악02,11,[11] 16:00,18_신소재연구소,18,388,신소재연구소,서울70사8904,16:00,2019-09-02 16:00,,0,301
11110537,관악02,11,[11] 16:00,19_제2파워플랜트,19,389,제2파워플랜트,서울70사8904,16:00,2019-09-02 16:00,,0,301
11110537,관악02,11,[11] 16:00,20_건설환경종합연구소,20,390,건설환경종합연구소,서울70사8904,16:00,2019-09-02 16:00,,0,301
11110537,관악02,11,[11] 16:00,21_제2공학관,21,391,제2공학관,서울70사8904,16:00,2019-09-02 16:00,,0,301
11110537,관악02,11,[11] 16:00,22_유회진학술정보관.제1공학관,22,392,유회진학술정보관.제1공학관,서울70사8904,16:00,2019-09-02 16:00,,0,301
11110537,관악02,11,[11] 16:00,23_유전공학연구소.반도체공동연구소,23,393,유전공학연구소.반도체공동연구소,서울70사8904,16:00,2019-09-02 16:00,,0,301
11110537,관악02,11,[11] 16:00,24_교수회관입구,24,394,교수회관입구,서울70사8904,16:00,2019-09-02 16:00,2019-09-02 16:33,1,302
11110537,관악02,11,[11] 16:00,25_관악사삼거리,25,395,관악사삼거리,서울70사8904,16:00,2019-09-02 16:00,2019-09-02 16:37,2,304
11110537,관악02,11,[11] 16:00,26_대학원생활관,26,396,대학원생활관,서울70사8904,16:00,2019-09-02 16:00,,0,304
11110537,관악02,11,[11] 16:00,27_노천강당,27,397,노천강당,서울70사8904,16:00,2019-09-02 16:00,2019-09-02 16:35,13,317
11110537,관악02,11,[11] 16:00,28_학부생활관,28,398,학부생활관,서울70사8904,16:00,2019-09-02 16:00,2019-09-02 16:38,4,321
11110537,관악02,11,[11] 16:00,29_BK국제관,29,399,BK국제관,서울70사8904,16:00,2019-09-02 16:00,2019-09-02 16:38,0,321
11110537,관악02,11,[11] 16:00,30_가족생활동,30,400,가족생활동,서울70사8904,16:00,2019-09-02 16:00,,0,321
11110537,관악02,11,[11] 16:00,31_호암교수회관,31,401,호암교수회관,서울70사8904,16:00,2019-09-02 16:00,,0,321
11110537,관악02,11,[11] 16:00,32_인헌아파트,32,402,인헌아파트,서울70사8904,16:00,2019-09-02 16:00,,0,321
11110537,관악02,11,[11] 16:00,33_서울과학전시관,33,403,서울과학전시관,서울70사8904,16:00,2019-09-02 16:00,2019-09-02 16:41,4,325
11110537,관악02,11,[11] 16:00,34_낙성대공원.관악복합평생교육센터,34,404,낙성대공원.관악복합평생교육센터,서울70사8904,16:00,2019-09-02 16:00,,0,325
11110537,관악02,11,[11] 16:00,35_낙성대현대아파트,35,405,낙성대현대아파트,서울70사8904,16:00,2019-09-02 16:00,,0,325
11110537,관악02,11,[11] 16:00,36_인헌초등학교,36,406,인헌초등학교,서울70사8904,16:00,2019-09-02 16:00,,0,325
11110537,관악02,11,[11] 16:00,37_낙성대입구,37,407,낙성대입구,서울70사8904,16:00,2019-09-02 16:00,,0,325
11110537,관악02,12,[12] 16:51,01_낙성대역,1,408,낙성대역,서울70사8904,16:51,2019-09-02 16:51,2019-09-02 16:51,0,325
11110537,관악02,12,[12] 16:51,02_낙성대입구,2,409,낙성대입구,서울70사8904,16:51,2019-09-02 16:51,2019-09-02 16:56,0,325
11110537,관악02,12,[12] 16:51,03_인헌초등학교,3,410,인헌초등학교,서울70사8904,16:51,2019-09-02 16:51,,0,325
11110537,관악02,12,[12] 16:51,04_낙성대현대아파트,4,411,낙성대현대아파트,서울70사8904,16:51,2019-09-02 16:51,,0,325
11110537,관악02,12,[12] 16:51,05_낙성대공원.관악복합평생교육센터,5,412,낙성대공원.관악복합평생교육센터,서울70사8904,16:51,2019-09-02 16:51,,0,325
11110537,관악02,12,[12] 16:51,06_서울과학전시관,6,413,서울과학전시관,서울70사8904,16:51,2019-09-02 16:51,,0,325
11110537,관악02,12,[12] 16:51,07_호암교수회관,7,414,호암교수회관,서울70사8904,16:51,2019-09-02 16:51,,0,325
11110537,관악02,12,[12] 16:51,08_인헌아파트,8,415,인헌아파트,서울70사8904,16:51,2019-09-02 16:51,,0,325
11110537,관악02,12,[12] 16:51,09_교수아파트,9,416,교수아파트,서울70사8904,16:51,2019-09-02 16:51,,0,325
11110537,관악02,12,[12] 16:51,10_가족생활동,10,417,가족생활동,서울70사8904,16:51,2019-09-02 16:51,,0,325
11110537,관악02,12,[12] 16:51,11_서울대후문.연구공원,11,418,서울대후문.연구공원,서울70사8904,16:51,2019-09-02 16:51,,0,325
11110537,관악02,12,[12] 16:51,12_학부생활관,12,419,학부생활관,서울70사8904,16:51,2019-09-02 16:51,,0,325
11110537,관악02,12,[12] 16:51,13_대학원생활관,13,420,대학원생활관,서울70사8904,16:51,2019-09-02 16:51,,0,325
11110537,관악02,12,[12] 16:51,14_기숙사삼거리,14,421,기숙사삼거리,서울70사8904,16:51,2019-09-02 16:51,,0,325
11110537,관악02,12,[12] 16:51,15_공동기기원,15,422,공동기기원,서울70사8904,16:51,2019-09-02 16:51,,0,325
11110537,관악02,12,[12] 16:51,16_유전공학연구소.반도체공동연구소,16,423,유전공학연구소.반도체공동연구소,서울70사8904,16:51,2019-09-02 16:51,,0,325
11110537,관악02,12,[12] 16:51,17_에너지자원연구소,17,424,에너지자원연구소,서울70사8904,16:51,2019-09-02 16:51,,0,325
11110537,관악02,12,[12] 16:51,18_신소재연구소,18,425,신소재연구소,서울70사8904,16:51,2019-09-02 16:51,,0,325
11110537,관악02,12,[12] 16:51,19_제2파워플랜트,19,426,제2파워플랜트,서울70사8904,16:51,2019-09-02 16:51,,0,325
11110537,관악02,12,[12] 16:51,20_건설환경종합연구소,20,427,건설환경종합연구소,서울70사8904,16:51,2019-09-02 16:51,,0,325
11110537,관악02,12,[12] 16:51,21_제2공학관,21,428,제2공학관,서울70사8904,16:51,2019-09-02 16:51,2019-09-02 17:20,7,332
11110537,관악02,12,[12] 16:51,22_유회진학술정보관.제1공학관,22,429,유회진학술정보관.제1공학관,서울70사8904,16:51,2019-09-02 16:51,2019-09-02 17:24,1,333
11110537,관악02,12,[12] 16:51,23_유전공학연구소.반도체공동연구소,23,430,유전공학연구소.반도체공동연구소,서울70사8904,16:51,2019-09-02 16:51,2019-09-02 17:25,1,334
11110537,관악02,12,[12] 16:51,24_교수회관입구,24,431,교수회관입구,서울70사8904,16:51,2019-09-02 16:51,,0,334
11110537,관악02,12,[12] 16:51,25_관악사삼거리,25,432,관악사삼거리,서울70사8904,16:51,2019-09-02 16:51,2019-09-02 17:29,4,338
11110537,관악02,12,[12] 16:51,26_대학원생활관,26,433,대학원생활관,서울70사8904,16:51,2019-09-02 16:51,,0,338
11110537,관악02,12,[12] 16:51,27_노천강당,27,434,노천강당,서울70사8904,16:51,2019-09-02 16:51,2019-09-02 17:28,8,346
11110537,관악02,12,[12] 16:51,28_학부생활관,28,435,학부생활관,서울70사8904,16:51,2019-09-02 16:51,,0,346
11110537,관악02,12,[12] 16:51,29_BK국제관,29,436,BK국제관,서울70사8904,16:51,2019-09-02 16:51,2019-09-02 17:31,0,346
11110537,관악02,12,[12] 16:51,30_가족생활동,30,437,가족생활동,서울70사8904,16:51,2019-09-02 16:51,2019-09-02 17:32,2,348
11110537,관악02,12,[12] 16:51,31_호암교수회관,31,438,호암교수회관,서울70사8904,16:51,2019-09-02 16:51,,0,348
11110537,관악02,12,[12] 16:51,32_인헌아파트,32,439,인헌아파트,서울70사8904,16:51,2019-09-02 16:51,,0,348
11110537,관악02,12,[12] 16:51,33_서울과학전시관,33,440,서울과학전시관,서울70사8904,16:51,2019-09-02 16:51,2019-09-02 17:35,2,350
11110537,관악02,12,[12] 16:51,34_낙성대공원.관악복합평생교육센터,34,441,낙성대공원.관악복합평생교육센터,서울70사8904,16:51,2019-09-02 16:51,2019-09-02 17:36,1,351
11110537,관악02,12,[12] 16:51,35_낙성대현대아파트,35,442,낙성대현대아파트,서울70사8904,16:51,2019-09-02 16:51,,0,351
11110537,관악02,12,[12] 16:51,36_인헌초등학교,36,443,인헌초등학교,서울70사8904,16:51,2019-09-02 16:51,,0,351
11110537,관악02,12,[12] 16:51,37_낙성대입구,37,444,낙성대입구,서울70사8904,16:51,2019-09-02 16:51,,0,351
11110537,관악02,13,[13] 17:43,01_낙성대역,1,445,낙성대역,서울70사8904,17:43,2019-09-02 17:43,2019-09-02 17:43,0,351
11110537,관악02,13,[13] 17:43,02_낙성대입구,2,446,낙성대입구,서울70사8904,17:43,2019-09-02 17:43,2019-09-02 17:48,0,351
11110537,관악02,13,[13] 17:43,03_인헌초등학교,3,447,인헌초등학교,서울70사8904,17:43,2019-09-02 17:43,,0,351
11110537,관악02,13,[13] 17:43,04_낙성대현대아파트,4,448,낙성대현대아파트,서울70사8904,17:43,2019-09-02 17:43,,0,351
11110537,관악02,13,[13] 17:43,05_낙성대공원.관악복합평생교육센터,5,449,낙성대공원.관악복합평생교육센터,서울70사8904,17:43,2019-09-02 17:43,,0,351
11110537,관악02,13,[13] 17:43,06_서울과학전시관,6,450,서울과학전시관,서울70사8904,17:43,2019-09-02 17:43,,0,351
11110537,관악02,13,[13] 17:43,07_호암교수회관,7,451,호암교수회관,서울70사8904,17:43,2019-09-02 17:43,,0,351
11110537,관악02,13,[13] 17:43,08_인헌아파트,8,452,인헌아파트,서울70사8904,17:43,2019-09-02 17:43,,0,351
11110537,관악02,13,[13] 17:43,09_교수아파트,9,453,교수아파트,서울70사8904,17:43,2019-09-02 17:43,,0,351
11110537,관악02,13,[13] 17:43,10_가족생활동,10,454,가족생활동,서울70사8904,17:43,2019-09-02 17:43,,0,351
11110537,관악02,13,[13] 17:43,11_서울대후문.연구공원,11,455,서울대후문.연구공원,서울70사8904,17:43,2019-09-02 17:43,,0,351
11110537,관악02,13,[13] 17:43,12_학부생활관,12,456,학부생활관,서울70사8904,17:43,2019-09-02 17:43,,0,351
11110537,관악02,13,[13] 17:43,13_대학원생활관,13,457,대학원생활관,서울70사8904,17:43,2019-09-02 17:43,,0,351
11110537,관악02,13,[13] 17:43,14_기숙사삼거리,14,458,기숙사삼거리,서울70사8904,17:43,2019-09-02 17:43,,0,351
11110537,관악02,13,[13] 17:43,15_공동기기원,15,459,공동기기원,서울70사8904,17:43,2019-09-02 17:43,2019-09-02 18:00,0,351
11110537,관악02,13,[13] 17:43,16_유전공학연구소.반도체공동연구소,16,460,유전공학연구소.반도체공동연구소,서울70사8904,17:43,2019-09-02 17:43,,0,351
11110537,관악02,13,[13] 17:43,17_에너지자원연구소,17,461,에너지자원연구소,서울70사8904,17:43,2019-09-02 17:43,,0,351
11110537,관악02,13,[13] 17:43,18_신소재연구소,18,462,신소재연구소,서울70사8904,17:43,2019-09-02 17:43,2019-09-02 18:01,3,354
11110537,관악02,13,[13] 17:43,19_제2파워플랜트,19,463,제2파워플랜트,서울70사8904,17:43,2019-09-02 17:43,,0,354
11110537,관악02,13,[13] 17:43,20_건설환경종합연구소,20,464,건설환경종합연구소,서울70사8904,17:43,2019-09-02 17:43,,0,354
11110537,관악02,13,[13] 17:43,21_제2공학관,21,465,제2공학관,서울70사8904,17:43,2019-09-02 17:43,2019-09-02 18:09,29,383
11110537,관악02,13,[13] 17:43,22_유회진학술정보관.제1공학관,22,466,유회진학술정보관.제1공학관,서울70사8904,17:43,2019-09-02 17:43,2019-09-02 18:13,1,384
11110537,관악02,13,[13] 17:43,23_유전공학연구소.반도체공동연구소,23,467,유전공학연구소.반도체공동연구소,서울70사8904,17:43,2019-09-02 17:43,2019-09-02 18:14,8,392
11110537,관악02,13,[13] 17:43,24_교수회관입구,24,468,교수회관입구,서울70사8904,17:43,2019-09-02 17:43,2019-09-02 18:15,3,395
11110537,관악02,13,[13] 17:43,25_관악사삼거리,25,469,관악사삼거리,서울70사8904,17:43,2019-09-02 17:43,2019-09-02 18:19,8,403
11110537,관악02,13,[13] 17:43,26_대학원생활관,26,470,대학원생활관,서울70사8904,17:43,2019-09-02 17:43,2019-09-02 18:20,2,405
11110537,관악02,13,[13] 17:43,27_노천강당,27,471,노천강당,서울70사8904,17:43,2019-09-02 17:43,2019-09-02 18:18,4,409
11110537,관악02,13,[13] 17:43,28_학부생활관,28,472,학부생활관,서울70사8904,17:43,2019-09-02 17:43,2019-09-02 18:21,1,410
11110537,관악02,13,[13] 17:43,29_BK국제관,29,473,BK국제관,서울70사8904,17:43,2019-09-02 17:43,,0,410
11110537,관악02,13,[13] 17:43,30_가족생활동,30,474,가족생활동,서울70사8904,17:43,2019-09-02 17:43,,0,410
11110537,관악02,13,[13] 17:43,31_호암교수회관,31,475,호암교수회관,서울70사8904,17:43,2019-09-02 17:43,,0,410
11110537,관악02,13,[13] 17:43,32_인헌아파트,32,476,인헌아파트,서울70사8904,17:43,2019-09-02 17:43,,0,410
11110537,관악02,13,[13] 17:43,33_서울과학전시관,33,477,서울과학전시관,서울70사8904,17:43,2019-09-02 17:43,2019-09-02 18:27,1,411
11110537,관악02,13,[13] 17:43,34_낙성대공원.관악복합평생교육센터,34,478,낙성대공원.관악복합평생교육센터,서울70사8904,17:43,2019-09-02 17:43,,0,411
11110537,관악02,13,[13] 17:43,35_낙성대현대아파트,35,479,낙성대현대아파트,서울70사8904,17:43,2019-09-02 17:43,,0,411
11110537,관악02,13,[13] 17:43,36_인헌초등학교,36,480,인헌초등학교,서울70사8904,17:43,2019-09-02 17:43,,0,411
11110537,관악02,13,[13] 17:43,37_낙성대입구,37,481,낙성대입구,서울70사8904,17:43,2019-09-02 17:43,2019-09-02 18:40,0,411
11110537,관악02,14,[14] 18:40,01_낙성대역,1,482,낙성대역,서울70사8904,18:40,2019-09-02 18:40,,0,411
11110537,관악02,14,[14] 18:40,02_낙성대입구,2,483,낙성대입구,서울70사8904,18:40,2019-09-02 18:40,,0,411
11110537,관악02,14,[14] 18:40,03_인헌초등학교,3,484,인헌초등학교,서울70사8904,18:40,2019-09-02 18:40,,0,411
11110537,관악02,14,[14] 18:40,04_낙성대현대아파트,4,485,낙성대현대아파트,서울70사8904,18:40,2019-09-02 18:40,,0,411
11110537,관악02,14,[14] 18:40,05_낙성대공원.관악복합평생교육센터,5,486,낙성대공원.관악복합평생교육센터,서울70사8904,18:40,2019-09-02 18:40,,0,411
11110537,관악02,14,[14] 18:40,06_서울과학전시관,6,487,서울과학전시관,서울70사8904,18:40,2019-09-02 18:40,,0,411
11110537,관악02,14,[14] 18:40,07_호암교수회관,7,488,호암교수회관,서울70사8904,18:40,2019-09-02 18:40,,0,411
11110537,관악02,14,[14] 18:40,08_인헌아파트,8,489,인헌아파트,서울70사8904,18:40,2019-09-02 18:40,,0,411
11110537,관악02,14,[14] 18:40,09_교수아파트,9,490,교수아파트,서울70사8904,18:40,2019-09-02 18:40,,0,411
11110537,관악02,14,[14] 18:40,10_가족생활동,10,491,가족생활동,서울70사8904,18:40,2019-09-02 18:40,2019-09-02 18:53,1,412
11110537,관악02,14,[14] 18:40,11_서울대후문.연구공원,11,492,서울대후문.연구공원,서울70사8904,18:40,2019-09-02 18:40,,0,412
11110537,관악02,14,[14] 18:40,12_학부생활관,12,493,학부생활관,서울70사8904,18:40,2019-09-02 18:40,,0,412
11110537,관악02,14,[14] 18:40,13_대학원생활관,13,494,대학원생활관,서울70사8904,18:40,2019-09-02 18:40,2019-09-02 18:54,0,412
11110537,관악02,14,[14] 18:40,14_기숙사삼거리,14,495,기숙사삼거리,서울70사8904,18:40,2019-09-02 18:40,,0,412
11110537,관악02,14,[14] 18:40,15_공동기기원,15,496,공동기기원,서울70사8904,18:40,2019-09-02 18:40,,0,412
11110537,관악02,14,[14] 18:40,16_유전공학연구소.반도체공동연구소,16,497,유전공학연구소.반도체공동연구소,서울70사8904,18:40,2019-09-02 18:40,,0,412
11110537,관악02,14,[14] 18:40,17_에너지자원연구소,17,498,에너지자원연구소,서울70사8904,18:40,2019-09-02 18:40,,0,412
11110537,관악02,14,[14] 18:40,18_신소재연구소,18,499,신소재연구소,서울70사8904,18:40,2019-09-02 18:40,2019-09-02 18:58,1,413
11110537,관악02,14,[14] 18:40,19_제2파워플랜트,19,500,제2파워플랜트,서울70사8904,18:40,2019-09-02 18:40,,0,413
11110537,관악02,14,[14] 18:40,20_건설환경종합연구소,20,501,건설환경종합연구소,서울70사8904,18:40,2019-09-02 18:40,,0,413
11110537,관악02,14,[14] 18:40,21_제2공학관,21,502,제2공학관,서울70사8904,18:40,2019-09-02 18:40,2019-09-02 19:02,18,431
11110537,관악02,14,[14] 18:40,22_유회진학술정보관.제1공학관,22,503,유회진학술정보관.제1공학관,서울70사8904,18:40,2019-09-02 18:40,2019-09-02 19:10,1,432
11110537,관악02,14,[14] 18:40,23_유전공학연구소.반도체공동연구소,23,504,유전공학연구소.반도체공동연구소,서울70사8904,18:40,2019-09-02 18:40,2019-09-02 19:11,11,443
11110537,관악02,14,[14] 18:40,24_교수회관입구,24,505,교수회관입구,서울70사8904,18:40,2019-09-02 18:40,2019-09-02 19:12,2,445
11110537,관악02,14,[14] 18:40,25_관악사삼거리,25,506,관악사삼거리,서울70사8904,18:40,2019-09-02 18:40,2019-09-02 19:16,7,452
11110537,관악02,14,[14] 18:40,26_대학원생활관,26,507,대학원생활관,서울70사8904,18:40,2019-09-02 18:40,2019-09-02 19:17,4,456
11110537,관악02,14,[14] 18:40,27_노천강당,27,508,노천강당,서울70사8904,18:40,2019-09-02 18:40,2019-09-02 19:14,10,466
11110537,관악02,14,[14] 18:40,28_학부생활관,28,509,학부생활관,서울70사8904,18:40,2019-09-02 18:40,2019-09-02 19:18,3,469
11110537,관악02,14,[14] 18:40,29_BK국제관,29,510,BK국제관,서울70사8904,18:40,2019-09-02 18:40,2019-09-02 19:19,3,472
11110537,관악02,14,[14] 18:40,30_가족생활동,30,511,가족생활동,서울70사8904,18:40,2019-09-02 18:40,2019-09-02 19:20,1,473
11110537,관악02,14,[14] 18:40,31_호암교수회관,31,512,호암교수회관,서울70사8904,18:40,2019-09-02 18:40,,0,473
11110537,관악02,14,[14] 18:40,32_인헌아파트,32,513,인헌아파트,서울70사8904,18:40,2019-09-02 18:40,,0,473
11110537,관악02,14,[14] 18:40,33_서울과학전시관,33,514,서울과학전시관,서울70사8904,18:40,2019-09-02 18:40,2019-09-02 19:23,6,479
11110537,관악02,14,[14] 18:40,34_낙성대공원.관악복합평생교육센터,34,515,낙성대공원.관악복합평생교육센터,서울70사8904,18:40,2019-09-02 18:40,2019-09-02 19:25,0,479
11110537,관악02,14,[14] 18:40,35_낙성대현대아파트,35,516,낙성대현대아파트,서울70사8904,18:40,2019-09-02 18:40,,0,479
11110537,관악02,14,[14] 18:40,36_인헌초등학교,36,517,인헌초등학교,서울70사8904,18:40,2019-09-02 18:40,,0,479
11110537,관악02,14,[14] 18:40,37_낙성대입구,37,518,낙성대입구,서울70사8904,18:40,2019-09-02 18:40,2019-09-02 19:34,20,499
11110537,관악02,15,[15] 19:34,01_낙성대역,1,519,낙성대역,서울70사8904,19:34,2019-09-02 19:34,,0,499
11110537,관악02,15,[15] 19:34,02_낙성대입구,2,520,낙성대입구,서울70사8904,19:34,2019-09-02 19:34,,0,499
11110537,관악02,15,[15] 19:34,03_인헌초등학교,3,521,인헌초등학교,서울70사8904,19:34,2019-09-02 19:34,2019-09-02 19:42,4,503
11110537,관악02,15,[15] 19:34,04_낙성대현대아파트,4,522,낙성대현대아파트,서울70사8904,19:34,2019-09-02 19:34,,0,503
11110537,관악02,15,[15] 19:34,05_낙성대공원.관악복합평생교육센터,5,523,낙성대공원.관악복합평생교육센터,서울70사8904,19:34,2019-09-02 19:34,,0,503
11110537,관악02,15,[15] 19:34,06_서울과학전시관,6,524,서울과학전시관,서울70사8904,19:34,2019-09-02 19:34,,0,503
11110537,관악02,15,[15] 19:34,07_호암교수회관,7,525,호암교수회관,서울70사8904,19:34,2019-09-02 19:34,,0,503
11110537,관악02,15,[15] 19:34,08_인헌아파트,8,526,인헌아파트,서울70사8904,19:34,2019-09-02 19:34,,0,503
11110537,관악02,15,[15] 19:34,09_교수아파트,9,527,교수아파트,서울70사8904,19:34,2019-09-02 19:34,,0,503
11110537,관악02,15,[15] 19:34,10_가족생활동,10,528,가족생활동,서울70사8904,19:34,2019-09-02 19:34,,0,503
11110537,관악02,15,[15] 19:34,11_서울대후문.연구공원,11,529,서울대후문.연구공원,서울70사8904,19:34,2019-09-02 19:34,2019-09-02 19:49,0,503
11110537,관악02,15,[15] 19:34,12_학부생활관,12,530,학부생활관,서울70사8904,19:34,2019-09-02 19:34,,0,503
11110537,관악02,15,[15] 19:34,13_대학원생활관,13,531,대학원생활관,서울70사8904,19:34,2019-09-02 19:34,,0,503
11110537,관악02,15,[15] 19:34,14_기숙사삼거리,14,532,기숙사삼거리,서울70사8904,19:34,2019-09-02 19:34,2019-09-02 19:52,0,503
11110537,관악02,15,[15] 19:34,15_공동기기원,15,533,공동기기원,서울70사8904,19:34,2019-09-02 19:34,,0,503
11110537,관악02,15,[15] 19:34,16_유전공학연구소.반도체공동연구소,16,534,유전공학연구소.반도체공동연구소,서울70사8904,19:34,2019-09-02 19:34,,0,503
11110537,관악02,15,[15] 19:34,17_에너지자원연구소,17,535,에너지자원연구소,서울70사8904,19:34,2019-09-02 19:34,,0,503
11110537,관악02,15,[15] 19:34,18_신소재연구소,18,536,신소재연구소,서울70사8904,19:34,2019-09-02 19:34,,0,503
11110537,관악02,15,[15] 19:34,19_제2파워플랜트,19,537,제2파워플랜트,서울70사8904,19:34,2019-09-02 19:34,,0,503
11110537,관악02,15,[15] 19:34,20_건설환경종합연구소,20,538,건설환경종합연구소,서울70사8904,19:34,2019-09-02 19:34,,0,503
11110537,관악02,15,[15] 19:34,21_제2공학관,21,539,제2공학관,서울70사8904,19:34,2019-09-02 19:34,2019-09-02 20:17,2,505
11110537,관악02,15,[15] 19:34,22_유회진학술정보관.제1공학관,22,540,유회진학술정보관.제1공학관,서울70사8904,19:34,2019-09-02 19:34,2019-09-02 20:22,3,508
11110537,관악02,15,[15] 19:34,23_유전공학연구소.반도체공동연구소,23,541,유전공학연구소.반도체공동연구소,서울70사8904,19:34,2019-09-02 19:34,2019-09-02 20:23,3,511
11110537,관악02,15,[15] 19:34,24_교수회관입구,24,542,교수회관입구,서울70사8904,19:34,2019-09-02 19:34,,0,511
11110537,관악02,15,[15] 19:34,25_관악사삼거리,25,543,관악사삼거리,서울70사8904,19:34,2019-09-02 19:34,2019-09-02 20:27,1,512
11110537,관악02,15,[15] 19:34,26_대학원생활관,26,544,대학원생활관,서울70사8904,19:34,2019-09-02 19:34,2019-09-02 20:28,2,514
11110537,관악02,15,[15] 19:34,27_노천강당,27,545,노천강당,서울70사8904,19:34,2019-09-02 19:34,2019-09-02 20:26,8,522
11110537,관악02,15,[15] 19:34,28_학부생활관,28,546,학부생활관,서울70사8904,19:34,2019-09-02 19:34,2019-09-02 20:28,3,525
11110537,관악02,15,[15] 19:34,29_BK국제관,29,547,BK국제관,서울70사8904,19:34,2019-09-02 19:34,2019-09-02 20:29,1,526
11110537,관악02,15,[15] 19:34,30_가족생활동,30,548,가족생활동,서울70사8904,19:34,2019-09-02 19:34,,0,526
11110537,관악02,15,[15] 19:34,31_호암교수회관,31,549,호암교수회관,서울70사8904,19:34,2019-09-02 19:34,,0,526
11110537,관악02,15,[15] 19:34,32_인헌아파트,32,550,인헌아파트,서울70사8904,19:34,2019-09-02 19:34,,0,526
